Longitude,Latitude,UHI Index
-77.29486333,39.122005,0.9804309530600015
-77.29485,39.17392667,1.0203943514000045
-77.29484667,39.10514667,0.9960502031200011
-77.29477667,39.13701833,0.9887235793800024
-77.29471333,39.17395167,1.0170067258400002
-77.29451,39.13600333,0.9957436403399955
-77.294095,39.15959,0.9871422453200069
-77.29407167,39.15972167,0.9842089508000003
-77.29402,39.159975,0.9804794719999936
-77.29388167,39.16039167,0.9854329945199974
-77.29378667,39.16056667,0.9849918941000088
-77.29366167,39.14317333,0.9363278595000037
-77.29322333,39.16127833,0.9813726953400058
-77.29300167,39.16155167,0.9889242788800002
-77.292675,39.16150333,0.9872128214200061
-77.29257667,39.144895,0.944280843180006
-77.29242833,39.16093167,0.987971505240007
-77.29240667,39.16137667,0.9895263748800005
-77.29237,39.15939167,0.9874289571200017
-77.29224167,39.16120333,0.9825790951000065
-77.29213167,39.15934833,0.986137644380007
-77.29192167,39.17356167,1.0115613814799929
-77.29179333,39.17353333,1.0104828993799946
-77.29134167,39.10306833,1.0054632152799943
-77.29074,39.15878333,0.9854704884999934
-77.29073,39.1732,1.0028651530800077
-77.29020667,39.15935167,0.9909114174800069
-77.29009333,39.14848833,0.9651116504399913
-77.28995667,39.14873833,0.9654490913599996
-77.28986,39.17273667,1.0041972677200013
-77.28985167,39.18187,1.0148828425399983
-77.28964,39.18267833,1.0167685338600012
-77.28954,39.14963333,0.9662364499599957
-77.28931167,39.17240667,1.0027747250999994
-77.28931,39.16959167,0.9941468655400064
-77.289255,39.169445,0.9913414869600043
-77.28901167,39.17206,1.0024019978399987
-77.28885333,39.15124167,0.9655328998800018
-77.288715,39.16108333,0.9978498781000077
-77.28846667,39.15247,0.9573417256399945
-77.28824833,39.15307333,0.9704378983400059
-77.28823667,39.10333,0.9897248660200029
-77.28818333,39.16920833,0.9991709651999975
-77.28803333,39.18373333,1.0171346424399947
-77.28760667,39.18370833,1.014867402939996
-77.28738333,39.15412833,0.9766617775000056
-77.287285,39.10356167,0.9929647261800003
-77.28719667,39.16217,0.9862027084799965
-77.286425,39.153745,0.9641478541399942
-77.28626167,39.16260333,0.9906269108400064
-77.28531,39.18344,1.0035135655400078
-77.28527833,39.15355667,0.9605021872199951
-77.28520333,39.15390667,0.9593046056799952
-77.28519833,39.153845,0.9592847567999958
-77.28512167,39.15415667,0.9603808832599943
-77.284675,39.19555167,1.010721090200001
-77.28467333,39.19446333,1.0050684340399927
-77.28401667,39.19703833,1.0102491167599996
-77.28383,39.172985,1.008564127899997
-77.28376667,39.10609833,0.9950775797200015
-77.28374833,39.18669,1.0074547688600055
-77.28369833,39.193665,1.0018726850800002
-77.28367833,39.18634833,0.9994069532199946
-77.28365833,39.170815,1.0007170091199982
-77.28348833,39.16912833,0.9889286872600053
-77.28339167,39.17011333,0.9915532179000032
-77.28332333,39.106485,0.9965023228200016
-77.283305,39.16920333,0.9946872105200003
-77.28324333,39.169805,0.9900556929400043
-77.28319667,39.16970833,0.9874002882200048
-77.28313833,39.19740667,1.0077106037200005
-77.28313,39.18563667,0.9971375071799987
-77.28288667,39.19743167,1.0059660647599982
-77.28284167,39.17601167,1.005996940579996
-77.282835,39.16256667,0.9945857591399989
-77.282765,39.10695,0.9977219601599983
-77.282445,39.19025333,1.0150526672600046
-77.28219667,39.16224833,0.9914672004800053
-77.28198667,39.11299667,0.9871576831800045
-77.28186333,39.19208667,0.998030726360005
-77.28178667,39.11269167,0.9877399318200036
-77.28172333,39.19056667,1.0107894631600012
-77.28149167,39.15409833,0.9609984206599937
-77.28140333,39.15415167,0.9608969699799959
-77.28139333,39.11371167,0.9835561263000069
-77.28139333,39.19161167,1.0090713902199961
-77.28132333,39.11379667,0.9845441842400062
-77.28125,39.15425833,0.961417465279996
-77.28117333,39.19699333,1.0023512763399909
-77.28114833,39.19146667,1.0071437965199905
-77.28111667,39.154345,0.9614395204199965
-77.28109167,39.19082667,1.0101917756000018
-77.28105,39.1142,0.9897976514600025
-77.28097667,39.15438667,0.9587135347799969
-77.28093333,39.114655,0.9857241165200048
-77.28093167,39.190935,1.0103638025800026
-77.28084833,39.154345,0.9584202046999966
-77.280755,39.19111833,1.008716303939996
-77.28071,39.11026667,0.995637776799998
-77.280635,39.11019333,0.9978807557999956
-77.28059333,39.15418167,0.9593972350399966
-77.28042667,39.15406667,0.9646484979399979
-77.28034167,39.19674167,1.0071614383000023
-77.28028667,39.10920667,0.990651169400003
-77.28017667,39.15388833,0.956975613799991
-77.28000333,39.15378833,0.9574145068799919
-77.279985,39.10982,0.9966324520399944
-77.27983333,39.15371667,0.9562632447799921
-77.279555,39.15366167,0.9565455468999917
-77.27927167,39.15362833,0.9590024565799917
-77.27925,39.19643167,1.0081516994799977
-77.27898667,39.115405,0.9851881856000064
-77.27868667,39.15351167,0.957745328319992
-77.27864167,39.115445,0.9829518248000058
-77.278455,39.15344333,0.9574431768399945
-77.27836167,39.15346333,0.9567418337399939
-77.278315,39.11343167,0.9881325088200064
-77.27822333,39.11484833,0.9882119055000055
-77.27820167,39.11426167,0.989455796980008
-77.278195,39.11180167,0.9931963007800068
-77.27743833,39.19637333,1.0062351341799978
-77.277365,39.155015,0.9655174619799961
-77.27705667,39.1716,1.0014867256599946
-77.27703,39.15548,0.9745257690500039
-77.277015,39.171415,1.0067622465400023
-77.276875,39.17133167,1.0044442805200025
-77.27668167,39.17191833,0.9961604735599975
-77.27665833,39.19983833,0.9944424029199995
-77.27645333,39.15641167,0.9757994361200056
-77.27638833,39.15652833,0.976174920145005
-77.27620833,39.19895833,0.9839994281600026
-77.27584,39.15917167,1.006228517959998
-77.275595,39.15728667,0.973782283187862
-77.27556667,39.17062,1.0043273885000008
-77.27550667,39.20180667,1.0069585341799978
-77.27547333,39.15727333,0.971886114512866
-77.27541,39.159075,1.0104961313600005
-77.27536167,39.17284667,0.9934080301199967
-77.27529167,39.19836667,0.9815138449799983
-77.27523833,39.111985,0.9943652107400054
-77.27523167,39.15917667,1.0102204441999976
-77.27475833,39.16061667,1.0085310421199993
-77.27466333,39.17012333,1.004598663840004
-77.27431667,39.15686,0.9744695248800054
-77.27431333,39.14578167,0.963653826139999
-77.27428667,39.16204167,0.9987695665000066
-77.27422,39.19744333,0.9879450428200022
-77.27420167,39.162315,0.9972940948400063
-77.2741,39.196855,1.0022608505400077
-77.273805,39.14644333,0.9570109033200078
-77.27379,39.16362333,0.9910878557200051
-77.27371667,39.16385,0.9915995285600055
-77.27358667,39.156445,0.962844412999998
-77.27353667,39.20124,1.0078230828399988
-77.27335333,39.16460333,0.9881633850800063
-77.27323333,39.11249667,1.0043163626399971
-77.27316333,39.20149833,1.010088117100004
-77.27302167,39.169195,1.0001457885599985
-77.27296333,39.20164333,1.0091419632200038
-77.272935,39.16519167,0.9846897442800028
-77.27289667,39.14401,0.9640155261399994
-77.27282,39.155955,0.9717876570200028
-77.27262167,39.20187333,1.0133279743599966
-77.27249333,39.165625,0.9965949553400003
-77.27239333,39.202025,1.0131890276
-77.27228667,39.175125,0.9998237858000028
-77.272125,39.15561667,0.9747341875800072
-77.27196833,39.16869833,1.0005714465199995
-77.271605,39.16821333,0.9985203461400038
-77.27159,39.20167167,1.008795701200004
-77.27156167,39.14252333,0.9669510255800053
-77.27149167,39.147385,0.9555905706200003
-77.27146667,39.20156333,1.0084582624400036
-77.27137667,39.16785,0.9959730102799998
-77.271275,39.16766833,0.9953025425799997
-77.27117,39.14208833,0.9652131046599997
-77.27116333,39.20131667,1.0089037708600013
-77.27100333,39.167205,0.9910172816800027
-77.27075833,39.16678833,0.9910261040000017
-77.27066,39.15417167,0.965341021159995
-77.27059333,39.15410333,0.9678023432800011
-77.27048833,39.18311,1.0064711203200054
-77.27038,39.11302833,0.9935359478600042
-77.27037333,39.14785833,0.959697183859994
-77.27030333,39.20061833,1.0073466977200012
-77.27018667,39.11305833,1.0070996849999954
-77.27014,39.11485833,0.9997885003800069
-77.27010833,39.11491833,0.9994356227200066
-77.27004833,39.11432333,0.9985269639999975
-77.27004667,39.11308167,1.0056484754799953
-77.27002167,39.200435,1.006305707540002
-77.27001333,39.11495,0.9958936129800047
-77.26997833,39.17687167,1.0045920492999951
-77.26959167,39.14837,0.9499842210199984
-77.26957,39.183485,1.007728246240004
-77.26945833,39.19985833,1.0028761781000044
-77.26940333,39.14853667,0.9507208528799994
-77.26933333,39.18354667,1.0115768206999989
-77.26870667,39.11530833,0.9912885563600075
-77.268465,39.17805167,1.0119561629399967
-77.26839333,39.19820833,1.0127082323399992
-77.26835167,39.17814167,1.0106284607999962
-77.26832833,39.19717167,1.0195408276599989
-77.26826667,39.15227333,0.9468568451199953
-77.26811167,39.15241167,0.9437824011200017
-77.267875,39.17848833,1.0125053282399983
-77.26773833,39.08833667,1.0153989292000083
-77.26769667,39.11599167,0.9909400913800012
-77.26765167,39.18402167,1.0019344389199971
-77.26758833,39.17918,1.0198165163599984
-77.26754,39.179115,1.0203656819999969
-77.26749667,39.17874167,1.0211861222199925
-77.26749333,39.17905,1.019018130680001
-77.26741,39.11622333,0.988388345279999
-77.26732667,39.09108167,1.0073180260200025
-77.267155,39.09139667,1.0112151201200008
-77.26714833,39.11654667,0.9910481599200023
-77.26712,39.138485,0.9498055824999985
-77.26704667,39.11671333,0.9950158286400032
-77.26680833,39.18439833,1.0023137819599948
-77.266605,39.09262,1.0170993576000045
-77.266245,39.18475167,1.0069563269400013
-77.26620833,39.09433333,1.0199620754800043
-77.2661,39.09480833,1.0194812800600037
-77.26609333,39.184685,1.008028192339999
-77.265985,39.09525,1.0189982791200003
-77.26598,39.19364833,1.0284289365999963
-77.265805,39.08475667,1.0070445474999996
-77.26578333,39.19073333,1.0251912832399959
-77.265565,39.22780833,0.9864563390599985
-77.265525,39.19258333,1.0293596477199995
-77.26549,39.22773667,0.9860968454799991
-77.26549,39.11964667,0.9950467028200018
-77.26528,39.08385667,1.00455676089999
-77.26524333,39.19194667,1.0349196764400113
-77.26516667,39.191775,1.031410749340008
-77.265145,39.13792333,0.9516559852400007
-77.265035,39.22877833,0.9879185745599953
-77.26499333,39.08340333,1.0040561156199932
-77.26472833,39.18459667,1.0078539587600035
-77.264365,39.18451333,1.0054720339000016
-77.26435667,39.11912667,0.9915862967200028
-77.264225,39.09706833,1.0199797208399912
-77.26405833,39.183335,1.0011206148799932
-77.26394167,39.08248333,1.001067681699994
-77.263905,39.18698333,1.015493763360002
-77.26382333,39.097005,1.0151916122199924
-77.26371667,39.13784333,0.9567638885000012
-77.26368,39.18646,1.0177323302999983
-77.263615,39.18261667,1.0138396480000007
-77.26347833,39.18606333,1.022456478139994
-77.26340667,39.22594167,0.9813352058600057
-77.263305,39.11859833,0.9878502067200058
-77.26306667,39.06969,1.0050640212800006
-77.26294333,39.096725,1.0133985501199958
-77.26285833,39.09668667,1.0133985501199958
-77.26279833,39.081995,1.0015506827000062
-77.26253667,39.22971667,0.9772197677200036
-77.26251,39.08190833,1.0027217963200015
-77.262455,39.17091333,0.9903953386999947
-77.262445,39.11818,0.9896057711400073
-77.26244333,39.18510167,1.025316993059993
-77.26243167,39.171495,0.9922369180000024
-77.262345,39.11812833,0.9923604240800057
-77.26232667,39.137795,0.9718361787800075
-77.26225,39.17070167,0.9852190611800059
-77.261865,39.17277667,0.9926515467400009
-77.261805,39.17291333,0.9912135699000014
-77.26176833,39.23002333,0.9720434930600089
-77.26161833,39.17332667,0.9868952296400039
-77.26154,39.08170833,1.0036039901999951
-77.26152167,39.07062,1.010758584919995
-77.26147333,39.22430167,0.9864386967199971
-77.26137667,39.22421333,0.9863681214199972
-77.26136667,39.23014833,0.9690638822800095
-77.26133667,39.18152667,1.0371494255600022
-77.261335,39.06813667,1.0081230308599998
-77.261215,39.116815,1.0063409982999956
-77.26120833,39.08164333,1.0035576739999916
-77.26119833,39.0681,1.006887958539996
-77.26115167,39.11548333,0.9958274478600019
-77.26113,39.095495,1.0149093085200072
-77.26106167,39.174585,0.9745820047799939
-77.261015,39.11512667,1.0007655304999996
-77.26098,39.09525667,1.010608612040007
-77.26093833,39.09518,1.0090956496200074
-77.26091833,39.16931167,0.9813241756599989
-77.26089833,39.09510833,1.007079836360008
-77.260815,39.07154167,1.0077304537999947
-77.26063833,39.06794833,1.0076267977999938
-77.26056,39.072185,1.0041663861600003
-77.26051667,39.07231,1.0032753701200023
-77.26042167,39.22301,0.9808411765000058
-77.26028333,39.11446333,0.9989195409799979
-77.26024333,39.18221,1.0198231291000017
-77.260215,39.22255,0.9785342360600068
-77.26021,39.18210167,1.0185814433600033
-77.25997833,39.07377333,1.0004854321000014
-77.25985,39.137725,0.9693108956000024
-77.259795,39.09363,1.0049978545600007
-77.25976333,39.06770833,1.0082707987200024
-77.25972333,39.07455667,1.0002428271400066
-77.25964833,39.23072,0.9728948087000092
-77.25962833,39.06767167,1.0065483136600055
-77.259585,39.09352,1.005855788260002
-77.25927167,39.09340333,1.002739438500003
-77.25909833,39.16581167,0.9685632381199937
-77.25883333,39.163615,0.9658019666800002
-77.25882667,39.220835,0.9805831331600042
-77.25869,39.22073167,0.9807750113400044
-77.258465,39.163025,0.9597545267000012
-77.25829667,39.08138333,1.0055448184799909
-77.25827667,39.22043833,0.9814168089000047
-77.25822833,39.09337667,0.9952407860800058
-77.25804333,39.07701167,1.0003905985999975
-77.2578,39.07735833,1.0009794641599974
-77.25750833,39.21989667,0.9869128770199995
-77.257395,39.07789,1.0002185719599963
-77.25723833,39.114445,0.9903776931800067
-77.25700167,39.080805,1.0099293223800014
-77.25694333,39.23125667,0.9813749043800054
-77.25688333,39.21943667,0.9880597259199962
-77.25681667,39.09430333,1.0023314255600042
-77.25675833,39.16213667,0.9628201524600052
-77.25658667,39.080485,1.0070798342200002
-77.25636333,39.219045,0.9881788222799957
-77.25626167,39.11307167,0.9807000247999993
-77.255935,39.09498833,1.0050110872800009
-77.25590833,39.13759667,0.9909048056399972
-77.25579667,39.07984667,1.0066232995799953
-77.25568167,39.07980167,1.0076819312400025
-77.25559167,39.23096,0.978935636900002
-77.25527333,39.08027667,1.008094356880003
-77.25523,39.21816333,0.9889860337599967
-77.25521833,39.06576167,1.0089125970599973
-77.25514,39.09661833,1.0027195889200007
-77.25498833,39.11364667,0.9859204044400087
-77.25479667,39.23072667,0.9796965299000028
-77.25468333,39.17540167,0.9906070633399966
-77.25444667,39.06531833,1.0067578328799993
-77.25442667,39.15489667,0.9499930455600001
-77.25440833,39.2306,0.9813065352000054
-77.25440833,39.096845,0.9949761314400035
-77.254085,39.08028167,1.0090537456399973
-77.25405667,39.15613667,0.9349472241400064
-77.25402833,39.23045333,0.9813660833200053
-77.25391667,39.15630167,0.9357632539600051
-77.25390833,39.15419,0.9683890057599966
-77.25361167,39.15707167,0.9342591118999939
-77.25353667,39.082745,1.0092875247200015
-77.253465,39.09712833,0.9961273939999991
-77.25345,39.19459833,0.9868687654399971
-77.25344,39.08345333,1.0078186710999975
-77.253365,39.08362667,1.0117907502199988
-77.253245,39.08005167,1.0122583133599963
-77.253015,39.11441333,0.989396252180006
-77.25297833,39.11443333,0.989396252180006
-77.25293333,39.17486333,1.005703612059996
-77.25286833,39.16175333,0.9823519344799989
-77.25286833,39.08070167,1.0061248588399954
-77.25286167,39.064325,1.0057278713799966
-77.25283667,39.10356833,0.9958847900999994
-77.25282,39.11550333,0.9925192185000009
-77.25281333,39.11626833,0.9953753198000043
-77.25280833,39.11597667,0.9974087775000027
-77.2527,39.10091667,1.0013213133799919
-77.25265,39.11751167,1.0026225499200065
-77.25257333,39.22956667,0.9842971706000011
-77.25255,39.117605,1.0030768784799984
-77.25254833,39.08189167,1.0096690760400049
-77.25250833,39.10416833,0.9929514936799959
-77.25245167,39.08185,1.0100087209400048
-77.25242667,39.16178167,0.9808147113399934
-77.25238,39.081005,1.0088751008800032
-77.252365,39.064,1.0038002749000006
-77.25228167,39.16179333,0.9821909334999936
-77.25226,39.21565167,0.9929360581199964
-77.25224,39.06392,1.0034121092800012
-77.25220667,39.174555,1.0054080774199956
-77.25208667,39.1049,0.9912223951399982
-77.252035,39.15935667,0.942414999439997
-77.25198667,39.21551833,0.9935094838399962
-77.25196833,39.15413833,0.9658813660199974
-77.25189333,39.174425,1.0018484218600034
-77.25185,39.08471333,1.0147924172400082
-77.25184833,39.21545,0.993445524659996
-77.25178833,39.10567,0.9988092638400033
-77.25152167,39.22893167,0.987203997539997
-77.251485,39.15987667,0.9490645382399939
-77.251305,39.19462667,0.988941923659997
-77.251205,39.117265,0.9990254001000015
-77.25112,39.13652167,1.006098394779994
-77.25110667,39.063175,1.002289521140007
-77.25070167,39.21488833,0.9927596176199975
-77.25065833,39.08094667,1.0074790290599946
-77.250635,39.11707833,1.0016256696200023
-77.25036833,39.08523833,1.0139080193800079
-77.25034167,39.17405667,0.9971926415400008
-77.25032,39.22817833,0.9868445043599979
-77.25014,39.19452667,0.9923516001000062
-77.25012667,39.10710167,1.0027195873599997
-77.24998833,39.19449333,0.9927397654800066
-77.24991333,39.10687167,1.0012286793799972
-77.24974,39.116805,1.0075253457799944
-77.24961167,39.15392833,0.9867606979800047
-77.249235,39.08550833,1.0110342733200077
-77.24919333,39.194145,0.9979910287599998
-77.24914167,39.08549667,1.0110342733200077
-77.24911167,39.227405,0.986586463879997
-77.24896833,39.19399333,0.9982071647400035
-77.248825,39.11654167,1.0050838704000031
-77.248765,39.061865,0.9974043679400003
-77.24866667,39.21278833,0.9973823133600039
-77.24859333,39.08405833,1.009931526280002
-77.24857167,39.08132,1.006252778679997
-77.24851167,39.10604167,1.0025144786400029
-77.24839,39.134755,0.9984343345400014
-77.248335,39.10604,1.004247989300001
-77.24820667,39.22678167,0.9839001812400022
-77.24811167,39.15262833,0.9938976449600022
-77.24810833,39.226705,0.9839288525600022
-77.24763,39.22627667,0.9858498327999982
-77.24746333,39.22590167,0.9815645771200051
-77.24733333,39.13425,1.0100153382400059
-77.24720333,39.06120167,0.9909334733400031
-77.24704,39.08102167,1.005575694039996
-77.246975,39.20863167,0.9917649433399995
-77.24677,39.10672167,1.0053375007599983
-77.246695,39.11584167,1.011226147519996
-77.24669167,39.20761833,0.9972058782399938
-77.24668833,39.060935,0.9874024929000068
-77.24662667,39.20739167,0.9993319630800038
-77.24656333,39.207165,0.999091566240002
-77.24642333,39.08087167,1.0081450848199944
-77.24639833,39.084525,0.9997289495000045
-77.24636333,39.15121833,0.9998701067999949
-77.246275,39.13382667,1.008398716839998
-77.24623167,39.20593,1.0017866727999951
-77.24612333,39.20549667,1.0063013001000036
-77.246065,39.06060167,0.9905519271799973
-77.24606167,39.11618,1.020804572719992
-77.24601,39.11624,1.019990748179993
-77.24593833,39.084645,1.003416524339995
-77.24577333,39.10658333,0.9993716624199995
-77.24569833,39.116645,1.015304090099995
-77.24553,39.10657333,0.9987210444199978
-77.24526667,39.11726,1.0037098531799964
-77.24515167,39.11750833,1.0075540146399966
-77.24498333,39.13343333,1.004942718440001
-77.24497,39.11803833,1.0127038201999938
-77.24494,39.059975,0.9898152951999958
-77.244845,39.133405,1.004667032980001
-77.24476167,39.150635,0.9921089990200007
-77.24472167,39.118595,1.006109421559995
-77.244645,39.10666833,1.0011801617399936
-77.24462333,39.15071167,0.99425714314
-77.244585,39.11894667,0.9986526734200039
-77.24450333,39.05959,0.9886000719400023
-77.24445167,39.13330167,0.9987629480799985
-77.244305,39.10674833,1.0073863965800012
-77.24429667,39.11978167,0.9912510640800062
-77.24406,39.058835,0.984297167739999
-77.24401333,39.15089833,0.987675970080006
-77.24398833,39.10679,1.009911678700003
-77.24398333,39.12045,0.992064889839996
-77.24392667,39.22276,0.992122234179996
-77.24387,39.121295,1.0000222790600033
-77.24382333,39.05838,0.9823475181399947
-77.24376333,39.122405,0.9911165316399985
-77.243655,39.12406,1.000009046900001
-77.24362167,39.12391667,0.9981718770600031
-77.24352667,39.12466,0.9859601043800026
-77.24340667,39.22203,0.9922391228399986
-77.24336667,39.177455,1.0030151257199957
-77.24335167,39.22192,0.9926890421399976
-77.24334333,39.15108333,0.9851992105800093
-77.24330167,39.21951833,0.9993915152599954
-77.243255,39.22170667,0.994554883299996
-77.24321833,39.22159667,0.9949165834399945
-77.24321833,39.08022,1.006757835699997
-77.24318333,39.22148667,0.9953642974199933
-77.243065,39.12295667,0.9973161494400008
-77.24305333,39.12301833,0.9975962460600006
-77.24304667,39.12307833,0.9987100169599994
-77.24304333,39.12554333,0.9912510647800028
-77.242995,39.10659667,1.0100748843600027
-77.24292167,39.10660333,1.0101101704999993
-77.24288833,39.132695,0.9934477325199955
-77.24256,39.179295,0.9979976448999996
-77.24244333,39.05577333,0.9940432086800064
-77.242435,39.178015,1.0043384162399978
-77.24236833,39.10681167,1.0090316888599937
-77.242255,39.21708167,0.9911297624400006
-77.242135,39.17882,1.0010698847600041
-77.24206167,39.05509,0.9978366440400052
-77.24193333,39.20375,0.9791407447600067
-77.24188,39.20342667,0.9802699568800023
-77.24184,39.20336833,0.9802699568800023
-77.24175667,39.20384833,0.9777160030200052
-77.241225,39.126695,0.9979579463600011
-77.24109,39.13172833,1.00315186623999
-77.24104833,39.15258667,0.971432572040006
-77.24085167,39.15273167,0.9684154662000033
-77.24082833,39.13153833,1.0029026462199908
-77.24067167,39.10789,1.0098565407399995
-77.24065833,39.21629,0.9959928608599952
-77.24055833,39.11214,1.023486442880001
-77.24045167,39.20424833,0.9723721089600097
-77.24037333,39.11252167,1.0090978554400043
-77.24036833,39.13114,1.0011007668999938
-77.24028667,39.11259833,1.003817920180004
-77.24024,39.20431,0.9722640400800096
-77.24021333,39.12705167,0.9982578923599977
-77.24020333,39.10822,1.014201348899995
-77.24009167,39.11168333,1.0243245231599893
-77.24006167,39.130855,0.9986592918999959
-77.23998667,39.11286667,1.0043428253800022
-77.23975667,39.21055,1.0042193235999892
-77.23969167,39.10854167,1.0186365814000031
-77.239665,39.21078333,1.002730618679992
-77.23966333,39.15355833,0.9612233823599985
-77.23958167,39.20148333,0.97179647702001
-77.23951833,39.20146333,0.9716200380800102
-77.23944667,39.20144167,0.9716200380800102
-77.239435,39.15727167,0.9256246409799956
-77.23942333,39.05223833,1.0005670353199982
-77.23936667,39.21226333,0.9972323434199905
-77.23933,39.12746167,1.0028894106200066
-77.23922,39.21612667,1.0018859199999932
-77.23921667,39.19732167,0.9814388617600001
-77.23906667,39.215005,1.005392641839987
-77.23903667,39.19892833,0.9669355885599973
-77.23897833,39.08052333,1.0064358338999986
-77.23896167,39.19917,0.9647345126599932
-77.238935,39.20123333,0.9717192848200106
-77.23866,39.08646,1.0154187767600087
-77.238615,39.15920833,0.9274926844199962
-77.23860833,39.20079833,0.968843332500001
-77.23857333,39.20610833,0.9784923331000028
-77.23854667,39.20700833,0.9760883545599979
-77.23854333,39.20708667,0.9761831923199945
-77.23853667,39.20724667,0.9762802341199943
-77.23842,39.131005,0.9982843598799948
-77.23841333,39.15925667,0.9298525551599962
-77.23837667,39.12177333,1.01735739848
-77.238325,39.15453167,0.9330637409199994
-77.23828333,39.15453,0.9330637409199994
-77.23823333,39.11988,1.0206766513199925
-77.238205,39.05153667,0.9980483683000031
-77.23819833,39.10887833,1.0197481450800006
-77.238175,39.12069,1.0231953153799904
-77.23815,39.12104833,1.017972730600003
-77.238025,39.11494833,1.004669238780004
-77.238025,39.17556333,1.0059815071999936
-77.23799333,39.108865,1.0190865000600022
-77.23793333,39.121295,1.0199995686199939
-77.23792833,39.20886667,0.9779233206999953
-77.237875,39.10961167,1.0236121555799995
-77.23782833,39.08076,1.009724215359994
-77.23782333,39.11513,1.0015550919800067
-77.23778667,39.19605333,0.9724316580600056
-77.23777333,39.11539333,1.0018506282600066
-77.23775833,39.11549167,1.0024108228600075
-77.23775833,39.12822,1.0029467528400022
-77.237705,39.15933333,0.9316853111600062
-77.237635,39.155115,0.9264252293199972
-77.23761,39.119775,1.0215191487599968
-77.23759833,39.20914,0.9806669443800043
-77.23755833,39.20992833,0.9796435961600064
-77.23754833,39.11651667,1.0060851595199982
-77.23751333,39.11975333,1.0196621311800007
-77.237455,39.10891833,1.0235680444599955
-77.23737,39.20948167,0.9776233750599944
-77.23735,39.08728167,1.016289945040006
-77.237235,39.08739,1.020127488240001
-77.23717667,39.08744333,1.020127488240001
-77.23710167,39.173395,0.997519056979997
-77.236965,39.173135,0.9941446642799988
-77.23687167,39.19703667,0.9635214993799994
-77.23681333,39.11711167,1.0137051129799977
-77.23673667,39.08789667,1.0178690702600044
-77.23662833,39.11713833,1.0140756354599976
-77.23661,39.11961833,1.0230960720599909
-77.23638333,39.11713833,1.01539672234
-77.23602833,39.11724833,1.0165722453999941
-77.23596,39.12328333,1.02323942435999
-77.23595667,39.13147667,0.9934080337199955
-77.23592833,39.11736833,1.0217132303199934
-77.23588167,39.12327667,1.02323942435999
-77.23587333,39.17646333,0.9895329900800034
-77.235615,39.17074167,0.990362253300007
-77.23558667,39.19743,0.9532218798799936
-77.23553833,39.11811667,1.0222160825599997
-77.23552667,39.15956,0.9274110809799946
-77.23536833,39.11791833,1.0250280770200066
-77.23536167,39.17656333,0.9895682787000051
-77.23533833,39.08193833,1.0065218446399986
-77.23533667,39.13157167,0.9911540213200009
-77.23531833,39.11783833,1.0260161327799968
-77.2352,39.13156667,0.9968662337999906
-77.23516667,39.144695,0.9884919993400059
-77.235075,39.12907667,1.0168743933199929
-77.23506333,39.14476167,0.9863482680800089
-77.234995,39.14422833,0.9896079736600047
-77.234835,39.09067333,1.0209795420533394
-77.23477,39.09079,1.0193423370200063
-77.23476333,39.12909167,1.0183608930599952
